Datetime,ETE.AT,AAPL,MSFT
2026-08-31 13:30:00+00:00,19.776076427405542,319.3599853515625,509.10009765625
2026-08-31 13:31:00+00:00,19.781876590793672,319.2900085449219,508.56500244140625
2026-08-31 13:32:00+00:00,19.776076427405542,319.3883972167969,508.19500732421875
2026-08-31 13:33:00+00:00,19.789974353376238,318.5845947265625,509.5
2026-08-31 13:34:00+00:00,19.787678967139982,318.07501220703125,510.54998779296875
2026-08-31 13:35:00+00:00,19.793479130528112,317.4549865722656,508.88800048828125
2026-08-31 13:36:00+00:00,19.791183071468367,317.489990234375,509.3900146484375
2026-08-31 13:37:00+00:00,19.795775189587857,318.31500244140625,509.42999267578125
2026-08-31 13:38:00+00:00,19.76676658209999,318.19000244140625,509.8500061035156
2026-08-31 13:39:00+00:00,19.76676658209999,318.6499938964844,510.3902893066406
2026-08-31 13:40:00+00:00,19.76676658209999,317.95001220703125,509.7349853515625
2026-08-31 13:41:00+00:00,19.77486503036198,318.1650085449219,509.55499267578125
2026-08-31 13:42:00+00:00,19.784171303949734,317.7799987792969,509.875
2026-08-31 13:43:00+00:00,19.77378238707297,317.19000244140625,509.32000732421875
2026-08-31 13:44:00+00:00,19.771488346740398,317.375,509.2850036621094
2026-08-31 13:45:00+00:00,19.77728716448155,316.8739929199219,509.7550048828125
2026-08-31 13:46:00+00:00,19.77378238707297,316.9049987792969,509.2250061035156
2026-08-31 13:47:00+00:00,19.765689528999246,317.32000732421875,509.5849914550781
2026-08-31 13:48:00+00:00,19.763396161490164,317.19000244140625,509.60540771484375
2026-08-31 13:49:00+00:00,19.788887012408622,317.3900146484375,510.81500244140625
2026-08-31 13:50:00+00:00,19.78308819466747,317.2449951171875,510.2200012207031
2026-08-31 13:51:00+00:00,19.788887012408622,317.95001220703125,509.81500244140625
2026-08-31 13:52:00+00:00,19.763396161490164,317.8301086425781,509.5249938964844
2026-08-31 13:53:00+00:00,19.765689528999246,317.80999755859375,509.8901062011719
2026-08-31 13:54:00+00:00,19.769194306407826,317.95001220703125,510.6300048828125
2026-08-31 13:55:00+00:00,19.771488346740398,317.57501220703125,510.1400146484375
2026-08-31 13:56:00+00:00,19.765689528999246,317.69000244140625,510.17999267578125
2026-08-31 13:57:00+00:00,19.762181193242213,317.30499267578125,509.6899108886719
2026-08-31 13:58:00+00:00,19.75867372428297,317.5050048828125,508.92999267578125
2026-08-31 13:59:00+00:00,19.778370467738114,317.260009765625,508.9049987792969
2026-08-31 14:00:00+00:00,19.769194306407826,316.8900146484375,508.57000732421875
2026-08-31 14:01:00+00:00,19.771488346740398,316.45111083984375,508.4150085449219
2026-08-31 14:02:00+00:00,19.771488346740398,316.4849853515625,508.1650085449219
2026-08-31 14:03:00+00:00,19.77378238707297,316.5799865722656,508.3700866699219
2026-08-31 14:04:00+00:00,19.776076427405542,316.5199890136719,507.8056945800781
2026-08-31 14:05:00+00:00,19.776076427405542,316.6400146484375,507.8999938964844
2026-08-31 14:06:00+00:00,19.776076427405542,316.4100036621094,507.9599914550781
2026-08-31 14:07:00+00:00,19.776076427405542,316.49749755859375,507.9649963378906
2026-08-31 14:08:00+00:00,19.778370467738114,316.42999267578125,508.3999938964844
2026-08-31 14:09:00+00:00,19.778370467738114,316.3599853515625,507.9100036621094
2026-08-31 14:10:00+00:00,19.586909674531398,315.80499267578125,507.7749938964844
2026-08-31 14:11:00+00:00,19.586909674531398,316.09991455078125,508.16558837890625
2026-08-31 14:12:00+00:00,19.591457365650513,315.94000244140625,507.6000061035156
2026-08-31 14:13:00+00:00,19.589183520090955,316.2449951171875,508.1202087402344
2026-08-31 14:14:00+00:00,19.589183520090955,316.5150146484375,508.0849914550781
2026-08-31 14:15:00+00:00,19.586909674531398,316.4750061035156,507.8851013183594
2026-08-31 14:16:00+00:00,19.589183520090955,316.3999938964844,507.6300048828125
2026-08-31 14:17:00+00:00,19.591457365650513,316.260009765625,507.885009765625
2026-08-31 14:18:00+00:00,19.589183520090955,316.19000244140625,508.18499755859375
2026-08-31 14:19:00+00:00,19.591457365650513,316.19000244140625,508.32501220703125
2026-08-31 14:20:00+00:00,19.591457365650513,315.9599914550781,508.0799865722656
2026-08-31 14:21:00+00:00,19.591457365650513,315.82501220703125,508.7449951171875
2026-08-31 14:22:00+00:00,19.59373121121007,315.69000244140625,508.3450012207031
2026-08-31 14:23:00+00:00,19.59373121121007,315.6000061035156,508.8949890136719
2026-08-31 14:24:00+00:00,19.59373121121007,315.6199951171875,509.2250061035156
2026-08-31 14:25:00+00:00,19.59373121121007,315.689208984375,508.9549865722656
2026-08-31 14:26:00+00:00,19.59373121121007,315.739990234375,509.1300048828125
2026-08-31 14:27:00+00:00,19.59373121121007,315.7300109863281,509.1300048828125
2026-08-31 14:28:00+00:00,19.591457365650513,315.6650085449219,509.0799865722656
2026-08-31 14:29:00+00:00,19.591457365650513,315.7099914550781,509.3699951171875
2026-08-31 14:30:00+00:00,19.59373121121007,315.3349914550781,509.6300048828125
2026-08-31 14:31:00+00:00,19.596005056769627,315.2919006347656,509.3550109863281
2026-08-31 14:32:00+00:00,19.59373121121007,315.0899963378906,509.0199890136719
2026-08-31 14:33:00+00:00,19.59373121121007,314.82000732421875,509.17498779296875
2026-08-31 14:34:00+00:00,19.589183520090955,314.4049987792969,509.0849914550781
2026-08-31 14:35:00+00:00,19.591457365650513,314.614990234375,509.0249938964844
2026-08-31 14:36:00+00:00,19.591457365650513,314.9200134277344,509.1300048828125
2026-08-31 14:37:00+00:00,19.591457365650513,315.1000061035156,509.07000732421875
2026-08-31 14:38:00+00:00,19.596005056769627,315.125,509.3800048828125
2026-08-31 14:39:00+00:00,19.596005056769627,314.95001220703125,509.39239501953125
2026-08-31 14:40:00+00:00,19.596005056769627,314.81500244140625,509.3280944824219
2026-08-31 14:41:00+00:00,19.596005056769627,314.8500061035156,509.510009765625
2026-08-31 14:42:00+00:00,19.596005056769627,314.835205078125,509.4800109863281
2026-08-31 14:43:00+00:00,19.59373121121007,314.9100036621094,509.5450134277344
2026-08-31 14:44:00+00:00,19.596005056769627,314.9750061035156,509.4385986328125
2026-08-31 14:45:00+00:00,19.60283263020642,314.9549865722656,509.1942138671875
2026-08-31 14:46:00+00:00,19.60283263020642,315.0899963378906,509.44000244140625
2026-08-31 14:47:00+00:00,19.60283263020642,315.20001220703125,509.510009765625
2026-08-31 14:48:00+00:00,19.600556772394157,315.1400146484375,509.55999755859375
2026-08-31 14:49:00+00:00,19.598280914581892,315.07000732421875,509.3299865722656
2026-08-31 14:50:00+00:00,19.598280914581892,314.989990234375,509.42498779296875
2026-08-31 14:51:00+00:00,19.605108488018686,315.05999755859375,509.69500732421875
2026-08-31 14:52:00+00:00,19.60283263020642,315.0754089355469,509.6499938964844
2026-08-31 14:53:00+00:00,19.60966422814863,314.7799987792969,509.92498779296875
2026-08-31 14:54:00+00:00,19.60738635808366,314.9800109863281,510.0899963378906
2026-08-31 14:55:00+00:00,19.60966422814863,314.88970947265625,509.8999938964844
2026-08-31 14:56:00+00:00,19.60738635808366,315.17498779296875,510.1390075683594
2026-08-31 14:57:00+00:00,19.614221980531283,315.385009765625,510.3999938964844
2026-08-31 14:58:00+00:00,19.616501862848963,315.4700012207031,510.3900146484375
2026-08-31 14:59:00+00:00,19.60966422814863,315.3800048828125,510.8800048828125
2026-08-31 15:00:00+00:00,19.611942098213603,315.57000732421875,511.3999938964844
