Datetime,ELPE.AT
2026-08-10 07:30:00+00:00,15.196021689252234
2026-08-10 08:00:00+00:00,15.196021689252234
2026-08-10 08:30:00+00:00,15.172891751502561
2026-08-10 09:00:00+00:00,15.167630368491814
2026-08-10 09:30:00+00:00,15.248554873542275
2026-08-10 10:00:00+00:00,15.246790673864666
2026-08-10 10:30:00+00:00,15.235232155227095
2026-08-10 11:00:00+00:00,15.229951424380488
2026-08-10 11:30:00+00:00,15.021954774856567
2026-08-10 12:00:00+00:00,15.016749262809753
2026-08-10 12:30:00+00:00,15.016749262809753
2026-08-10 13:00:00+00:00,15.013280987739563
2026-08-10 13:30:00+00:00,15.013280987739563
2026-08-10 14:00:00+00:00,15.020220637321472
2026-08-10 15:00:00+00:00,15.021954774856567
2026-08-10 16:00:00+00:00,15.016749262809753
2026-08-10 17:00:00+00:00,15.009814262390137
2026-08-10 18:00:00+00:00,15.009814262390137
2026-08-10 19:00:00+00:00,15.008081674575806
2026-08-10 20:00:00+00:00,15.009814262390137
2026-08-10 21:00:00+00:00,15.008081674575806
2026-08-10 22:00:00+00:00,15.011546850204468
2026-08-10 23:00:00+00:00,15.015015125274658
2026-08-11 00:00:00+00:00,15.015015125274658
2026-08-11 01:00:00+00:00,15.015015125274658
2026-08-11 02:00:00+00:00,15.006349086761475
2026-08-11 03:00:00+00:00,15.009814262390137
2026-08-11 04:00:00+00:00,15.009814262390137
2026-08-11 05:00:00+00:00,15.008081674575806
2026-08-11 06:00:00+00:00,15.00115442276001
2026-08-11 07:00:00+00:00,14.995962858200073
2026-08-11 07:30:00+00:00,15.20359961903705
2026-08-11 08:00:00+00:00,15.208863066920458
2026-08-11 08:30:00+00:00,15.28963816165924
2026-08-11 09:00:00+00:00,15.28963816165924
2026-08-11 09:30:00+00:00,15.347335129534713
2026-08-11 10:00:00+00:00,15.347335129534713
2026-08-11 10:30:00+00:00,15.381952870068744
2026-08-11 11:00:00+00:00,15.383727849888373
2026-08-11 11:30:00+00:00,15.452972420897026
2026-08-11 12:00:00+00:00,15.46010908666267
2026-08-11 12:30:00+00:00,15.61020736142018
2026-08-11 13:00:00+00:00,15.612009252808093
2026-08-11 13:30:00+00:00,15.704387914556264
2026-08-11 14:00:00+00:00,15.702575361099662
2026-08-11 15:00:00+00:00,15.702575361099662
2026-08-11 16:00:00+00:00,15.698950254186457
2026-08-11 17:00:00+00:00,15.695326768519635
2026-08-11 18:00:00+00:00,15.698950254186457
2026-08-11 19:00:00+00:00,15.702575361099662
2026-08-11 20:00:00+00:00,15.702575361099662
2026-08-11 21:00:00+00:00,15.70076280764306
2026-08-11 22:00:00+00:00,15.704387914556264
2026-08-11 23:00:00+00:00,15.702575361099662
2026-08-12 00:00:00+00:00,15.698950254186457
2026-08-12 01:00:00+00:00,15.697137700729854
2026-08-12 02:00:00+00:00,15.695326768519635
2026-08-12 03:00:00+00:00,15.691704904099197
2026-08-12 04:00:00+00:00,15.693515836309416
2026-08-12 05:00:00+00:00,15.689893971888978
2026-08-12 06:00:00+00:00,15.695326768519635
2026-08-12 07:00:00+00:00,15.695326768519635
2026-08-12 07:30:00+00:00,16.133871682689005
2026-08-12 08:00:00+00:00,16.133871682689005
2026-08-12 08:30:00+00:00,16.099249947487237
2026-08-12 09:00:00+00:00,16.09739241048146
2026-08-12 09:30:00+00:00,15.866605639457703
2026-08-12 10:00:00+00:00,15.864774733781815
2026-08-12 10:30:00+00:00,16.07245940968187
2026-08-12 11:00:00+00:00,16.085450169577598
2026-08-12 11:30:00+00:00,16.108544284394384
2026-08-12 12:00:00+00:00,16.127167880569573
2026-08-12 12:30:00+00:00,16.000000643702606
2026-08-12 13:00:00+00:00,15.992604336629483
2026-08-12 13:30:00+00:00,16.0619358184681
2026-08-12 14:00:00+00:00,16.047102273190376
2026-08-12 15:00:00+00:00,16.04524973703974
2026-08-12 16:00:00+00:00,16.028596795792964
2026-08-12 17:00:00+00:00,16.01936062718505
2026-08-12 18:00:00+00:00,16.017514719070732
2026-08-12 19:00:00+00:00,16.02120653529937
2026-08-12 20:00:00+00:00,16.024901665546167
2026-08-12 21:00:00+00:00,16.02120653529937
2026-08-12 22:00:00+00:00,16.026749230669566
2026-08-12 23:00:00+00:00,16.028596795792964
2026-08-13 00:00:00+00:00,16.028596795792964
2026-08-13 01:00:00+00:00,16.02305410042277
2026-08-13 02:00:00+00:00,16.02120653529937
2026-08-13 03:00:00+00:00,16.02120653529937
2026-08-13 04:00:00+00:00,16.026749230669566
2026-08-13 05:00:00+00:00,16.024901665546167
2026-08-13 06:00:00+00:00,16.013824559851173
2026-08-13 07:00:00+00:00,16.024901665546167
2026-08-13 07:30:00+00:00,16.20936189390477
2026-08-13 08:00:00+00:00,16.207493061737637
2026-08-13 08:30:00+00:00,16.357348000092884
2026-08-13 09:00:00+00:00,16.37244704110833
2026-08-13 09:30:00+00:00,16.430137351119583
2026-08-13 10:00:00+00:00,16.432033503585444
2026-08-13 10:30:00+00:00,16.639742147745892
2026-08-13 11:00:00+00:00,16.635901906293384
2026-08-13 11:30:00+00:00,16.57821825414635
2026-08-13 12:00:00+00:00,16.59353280919254
2026-08-13 12:30:00+00:00,16.558891086347103
2026-08-13 13:00:00+00:00,16.54551797114209
2026-08-13 13:30:00+00:00,16.37244704110833
2026-08-13 14:00:00+00:00,16.385680269638897
2026-08-13 15:00:00+00:00,16.366781940462943
2026-08-13 16:00:00+00:00,16.36489413744107
2026-08-13 17:00:00+00:00,16.363006334419197
2026-08-13 18:00:00+00:00,16.36489413744107
2026-08-13 19:00:00+00:00,16.363006334419197
2026-08-13 20:00:00+00:00,16.36489413744107
2026-08-13 21:00:00+00:00,16.363006334419197
2026-08-13 22:00:00+00:00,16.368669743484816
2026-08-13 23:00:00+00:00,16.37055754650669
2026-08-14 00:00:00+00:00,16.378115524913255
2026-08-14 01:00:00+00:00,16.37244704110833
2026-08-14 02:00:00+00:00,16.37055754650669
2026-08-14 03:00:00+00:00,16.376226030311614
2026-08-14 04:00:00+00:00,16.378115524913255
2026-08-14 05:00:00+00:00,16.381897897276076
2026-08-14 06:00:00+00:00,16.385680269638897
2026-08-14 07:00:00+00:00,16.39514804160433
2026-08-14 07:30:00+00:00,16.82264759862585
2026-08-14 08:00:00+00:00,16.8304234777562
2026-08-14 08:30:00+00:00,16.89977899912617
2026-08-14 09:00:00+00:00,16.89587329513529
2026-08-14 09:30:00+00:00,16.918987194100055
2026-08-14 10:00:00+00:00,16.92094359024884
2026-08-14 10:30:00+00:00,16.886268732701524
2026-08-14 11:00:00+00:00,16.901896537328867
2026-08-14 11:30:00+00:00,16.901896537328867
2026-08-14 12:00:00+00:00,16.903852407672844
2026-08-14 12:30:00+00:00,16.8228623640249
2026-08-14 13:00:00+00:00,16.840398191138775
2026-08-14 13:30:00+00:00,16.875144233104947
2026-08-14 14:00:00+00:00,16.87709822233137
2026-08-14 15:00:00+00:00,16.87709822233137
2026-08-14 16:00:00+00:00,16.863425508384353
2026-08-14 17:00:00+00:00,16.853672931045367
2026-08-14 18:00:00+00:00,16.85562170963385
2026-08-14 19:00:00+00:00,16.85757222510165
2026-08-14 20:00:00+00:00,16.861474992916555
2026-08-14 21:00:00+00:00,16.861474992916555
2026-08-16 23:00:00+00:00,16.867330013078572
2026-08-17 00:00:00+00:00,16.87709822233137
2026-08-17 01:00:00+00:00,16.881009674542838
2026-08-17 02:00:00+00:00,16.87709822233137
2026-08-17 03:00:00+00:00,16.882967137527885
2026-08-17 04:00:00+00:00,16.88492286363362
2026-08-17 05:00:00+00:00,16.886880326618666
2026-08-17 06:00:00+00:00,16.900591251910555
2026-08-17 07:00:00+00:00,16.914324756633505
2026-08-17 07:30:00+00:00,16.983979293640232
2026-08-17 08:00:00+00:00,16.97412725732545
2026-08-17 08:30:00+00:00,16.97412725732545
2026-08-17 09:00:00+00:00,16.970189233250608
2026-08-17 09:30:00+00:00,16.9237909477647
2026-08-17 10:00:00+00:00,16.915941651351204
2026-08-17 10:30:00+00:00,16.962318417196684
2026-08-17 11:00:00+00:00,16.964285685202185
2026-08-17 11:30:00+00:00,16.91790354063869
2026-08-17 12:00:00+00:00,16.92575457631574
2026-08-17 12:30:00+00:00,16.87935090734345
2026-08-17 13:00:00+00:00,16.875434417214137
2026-08-17 13:30:00+00:00,16.94502321716641
2026-08-17 14:00:00+00:00,16.933240970615202
2026-08-17 15:00:00+00:00,16.937164902836912
2026-08-17 16:00:00+00:00,16.935203807549897
2026-08-17 17:00:00+00:00,16.919513303606095
2026-08-17 18:00:00+00:00,16.91167937234411
2026-08-17 19:00:00+00:00,16.92147265724543
2026-08-17 20:00:00+00:00,16.923432010884767
2026-08-17 21:00:00+00:00,16.919513303606095
2026-08-17 22:00:00+00:00,16.92147265724543
2026-08-17 23:00:00+00:00,16.927354201458797
2026-08-18 00:00:00+00:00,16.927354201458797
2026-08-18 01:00:00+00:00,16.92147265724543
2026-08-18 02:00:00+00:00,16.923432010884767
2026-08-18 03:00:00+00:00,16.913636984335767
2026-08-18 04:00:00+00:00,16.91167937234411
2026-08-18 05:00:00+00:00,16.913636984335767
2026-08-18 06:00:00+00:00,16.91167937234411
2026-08-18 07:00:00+00:00,16.913636984335767
2026-08-18 07:30:00+00:00,17.145172944667024
2026-08-18 08:00:00+00:00,17.149143530841002
2026-08-18 08:30:00+00:00,17.183881526251753
2026-08-18 09:00:00+00:00,17.18786192447078
2026-08-18 09:30:00+00:00,17.29210115492606
2026-08-18 10:00:00+00:00,17.28809661678497
2026-08-18 10:30:00+00:00,17.345992907702566
2026-08-18 11:00:00+00:00,17.34800188219333
2026-08-18 11:30:00+00:00,17.405905982960007
2026-08-18 12:00:00+00:00,17.401876414597837
2026-08-18 12:30:00+00:00,17.390299158810194
2026-08-18 13:00:00+00:00,17.39835472441291
2026-08-18 13:30:00+00:00,17.375187277793884
2026-08-18 14:00:00+00:00,17.377200722694397
2026-08-18 15:00:00+00:00,17.373175621032715
2026-08-18 16:00:00+00:00,17.375187277793884
2026-08-18 17:00:00+00:00,17.371163964271545
2026-08-18 18:00:00+00:00,17.369152307510376
2026-08-18 19:00:00+00:00,17.36714243888855
2026-08-18 20:00:00+00:00,17.369152307510376
2026-08-18 21:00:00+00:00,17.369152307510376
2026-08-18 22:00:00+00:00,17.369152307510376
2026-08-18 23:00:00+00:00,17.369152307510376
2026-08-19 00:00:00+00:00,17.36714243888855
2026-08-19 01:00:00+00:00,17.371163964271545
2026-08-19 02:00:00+00:00,17.37921416759491
2026-08-19 03:00:00+00:00,17.377200722694397
2026-08-19 04:00:00+00:00,17.38324284553528
2026-08-19 05:00:00+00:00,17.38727331161499
2026-08-19 06:00:00+00:00,17.3973548412323
2026-08-19 07:00:00+00:00,17.399373650550842
2026-08-19 07:30:00+00:00,17.573366944567397
2026-08-19 08:00:00+00:00,17.575405941927784
2026-08-19 08:30:00+00:00,17.58700713575854
2026-08-19 09:00:00+00:00,17.601300381883902
2026-08-19 09:30:00+00:00,17.58968975957464
2026-08-19 10:00:00+00:00,17.58968975957464
2026-08-19 10:30:00+00:00,17.636131141561805
2026-08-19 11:00:00+00:00,17.629990755865265
2026-08-19 11:30:00+00:00,17.618385282899908
2026-08-19 12:00:00+00:00,17.66965478657039
2026-08-19 12:30:00+00:00,17.66965478657039
2026-08-19 13:00:00+00:00,17.70056089461741
2026-08-19 13:30:00+00:00,17.665578749019687
2026-08-19 14:00:00+00:00,17.673821427454413
2026-08-19 15:00:00+00:00,17.675883903083786
2026-08-19 16:00:00+00:00,17.68413561162197
2026-08-19 17:00:00+00:00,17.667637612607678
2026-08-19 18:00:00+00:00,17.690330262592852
2026-08-19 19:00:00+00:00,17.69653033162581
2026-08-19 20:00:00+00:00,17.69653033162581
2026-08-19 21:00:00+00:00,17.694464243955053
2026-08-19 22:00:00+00:00,17.69653033162581
2026-08-19 23:00:00+00:00,17.692396350263607
2026-08-20 00:00:00+00:00,17.692396350263607
2026-08-20 01:00:00+00:00,17.694464243955053
2026-08-20 02:00:00+00:00,17.692396350263607
2026-08-20 03:00:00+00:00,17.698598225317255
2026-08-20 04:00:00+00:00,17.690330262592852
2026-08-20 05:00:00+00:00,17.694464243955053
2026-08-20 06:00:00+00:00,17.713082511260836
2026-08-20 07:00:00+00:00,17.719297028459323
2026-08-20 07:30:00+00:00,17.543858885765076
2026-08-20 08:00:00+00:00,17.552070021629333
2026-08-20 08:30:00+00:00,17.669084268145753
2026-08-20 09:00:00+00:00,17.683569353522216
2026-08-20 09:30:00+00:00,17.800678411274475
2026-08-20 10:00:00+00:00,17.78401724433877
2026-08-20 10:30:00+00:00,17.78401724433877
2026-08-20 11:00:00+00:00,17.765310350652612
2026-08-20 11:30:00+00:00,17.73024754977382
2026-08-20 12:00:00+00:00,17.736466654333526
2026-08-20 12:30:00+00:00,17.77154175392525
2026-08-20 13:00:00+00:00,17.752862039956767
2026-08-20 13:30:00+00:00,17.869657631960195
2026-08-20 14:00:00+00:00,17.88009764788319
2026-08-20 15:00:00+00:00,17.8738325439881
2026-08-20 16:00:00+00:00,17.865482719932288
2026-08-20 17:00:00+00:00,17.867569263995165
2026-08-20 18:00:00+00:00,17.869657631960195
2026-08-20 19:00:00+00:00,17.87174417602307
2026-08-20 20:00:00+00:00,17.8738325439881
2026-08-20 21:00:00+00:00,17.87174417602307
2026-08-20 22:00:00+00:00,17.88009764788319
2026-08-20 23:00:00+00:00,17.886368223484737
2026-08-21 00:00:00+00:00,17.88009764788319
2026-08-21 01:00:00+00:00,17.892644270792744
2026-08-21 02:00:00+00:00,17.901017805576544
2026-08-21 03:00:00+00:00,17.896830126233567
2026-08-21 04:00:00+00:00,17.89473628656208
2026-08-21 05:00:00+00:00,17.903111645248032
2026-08-21 06:00:00+00:00,17.903111645248032
2026-08-21 07:00:00+00:00,17.892644270792744
2026-08-21 07:30:00+00:00,17.693837025484527
2026-08-21 08:00:00+00:00,17.716627777114127
2026-08-21 08:30:00+00:00,17.669789414266234
2026-08-21 09:00:00+00:00,17.661518218294077
2026-08-21 09:30:00+00:00,17.743446705564565
2026-08-21 10:00:00+00:00,17.745521385872053
2026-08-21 10:30:00+00:00,17.86257672398733
2026-08-21 11:00:00+00:00,17.8604883584012
2026-08-21 11:30:00+00:00,17.84878396987915
2026-08-21 12:00:00+00:00,17.83417135477066
2026-08-21 12:30:00+00:00,17.962810877796755
2026-08-21 13:00:00+00:00,17.95021505288298
2026-08-21 13:30:00+00:00,17.985274869878936
2026-08-21 14:00:00+00:00,17.9684769883778
2026-08-21 15:00:00+00:00,17.985274869878936
2026-08-21 16:00:00+00:00,17.98317421737579
2026-08-21 17:00:00+00:00,17.981073564872645
2026-08-21 18:00:00+00:00,17.985274869878936
2026-08-21 19:00:00+00:00,17.9789729123695
2026-08-21 20:00:00+00:00,17.97267278949107
2026-08-21 21:00:00+00:00,17.97267278949107
2026-08-23 23:00:00+00:00,17.98317421737579
2026-08-24 00:00:00+00:00,17.98947984414724
2026-08-24 01:00:00+00:00,17.98317421737579
2026-08-24 02:00:00+00:00,17.98317421737579
2026-08-24 03:00:00+00:00,17.981073564872645
2026-08-24 04:00:00+00:00,17.98317421737579
2026-08-24 05:00:00+00:00,17.981073564872645
2026-08-24 06:00:00+00:00,17.976872259866354
2026-08-24 07:00:00+00:00,17.9621842040234
2026-08-24 07:30:00+00:00,17.950512602382673
2026-08-24 08:00:00+00:00,17.94423124075604
2026-08-24 08:30:00+00:00,17.850893326611526
2026-08-24 09:00:00+00:00,17.850893326611526
2026-08-24 09:30:00+00:00,17.92089620588206
2026-08-24 10:00:00+00:00,17.92089620588206
2026-08-24 10:30:00+00:00,18.002567715265286
2026-08-24 11:00:00+00:00,18.00676890343584
2026-08-24 11:30:00+00:00,18.018438030739958
2026-08-24 12:00:00+00:00,18.022643782044725
2026-08-24 12:30:00+00:00,18.09268045425415
2026-08-24 13:00:00+00:00,18.086348235607147
2026-08-24 13:30:00+00:00,18.10968599328362
2026-08-24 14:00:00+00:00,18.10968599328362
2026-08-24 15:00:00+00:00,18.10968599328362
2026-08-24 16:00:00+00:00,18.10968599328362
2026-08-24 17:00:00+00:00,18.101236457664527
2026-08-24 18:00:00+00:00,18.10968599328362
2026-08-24 19:00:00+00:00,18.103349304101357
2026-08-24 20:00:00+00:00,18.10757314684679
2026-08-24 21:00:00+00:00,18.10757314684679
2026-08-24 22:00:00+00:00,18.10968599328362
2026-08-24 23:00:00+00:00,18.11391168615728
2026-08-25 00:00:00+00:00,18.11602638272234
2026-08-25 01:00:00+00:00,18.10546030040996
2026-08-25 02:00:00+00:00,18.101236457664527
2026-08-25 03:00:00+00:00,18.103349304101357
2026-08-25 04:00:00+00:00,18.09490531886695
2026-08-25 05:00:00+00:00,18.090687026506203
2026-08-25 06:00:00+00:00,18.090687026506203
2026-08-25 07:00:00+00:00,18.099125461355925
2026-08-25 07:30:00+00:00,17.6209904278993
2026-08-25 08:00:00+00:00,17.635386036474188
2026-08-25 08:30:00+00:00,17.70541453325336
2026-08-25 09:00:00+00:00,17.707481540090157
2026-08-25 09:30:00+00:00,17.55573634463235
2026-08-25 10:00:00+00:00,17.54549704869885
2026-08-25 10:30:00+00:00,17.568829360770337
2026-08-25 11:00:00+00:00,17.564730709246987
2026-08-25 11:30:00+00:00,17.52974040597087
2026-08-25 12:00:00+00:00,17.53996931027484
2026-08-25 12:30:00+00:00,17.50495970249176
2026-08-25 13:00:00+00:00,17.5151789188385
2026-08-25 13:30:00+00:00,17.620270170525146
2026-08-25 14:00:00+00:00,17.614100052607682
2026-08-25 15:00:00+00:00,17.620270170525146
2026-08-25 16:00:00+00:00,17.616157957825635
2026-08-25 17:00:00+00:00,17.6223280757431
2026-08-25 18:00:00+00:00,17.620270170525146
2026-08-25 19:00:00+00:00,17.62438777982925
2026-08-25 20:00:00+00:00,17.620270170525146
2026-08-25 21:00:00+00:00,17.620270170525146
2026-08-25 22:00:00+00:00,17.6264456850472
2026-08-25 23:00:00+00:00,17.6223280757431
2026-08-26 00:00:00+00:00,17.620270170525146
2026-08-26 01:00:00+00:00,17.616157957825635
2026-08-26 02:00:00+00:00,17.612043946257927
2026-08-26 03:00:00+00:00,17.605881023813254
2026-08-26 04:00:00+00:00,17.603826716331696
2026-08-26 05:00:00+00:00,17.60793533129481
2026-08-26 06:00:00+00:00,17.60998963877637
