Date,AAPL,ETE.AT,MSFT
2022-06-08,135.4598047338659,3.1386702060699463,244.08666208665818
2022-06-09,130.3573342605505,3.0945627689361572,238.58932200635354
2022-06-10,126.48363002625501,2.99929141998291,230.0702227891461
2022-06-13,123.139607648729,2.99929141998291,223.02614576100314
2022-06-14,124.8520415058374,2.7849302291870117,226.69645600415606
2022-06-15,127.0525987669862,2.8493268489837646,232.86842093468476
2022-06-16,121.83259342028668,2.703773021697998,226.24963901203773
2022-06-17,122.17852008168029,2.7090659141540527,226.75894483719821
2022-06-20,122.82410936156612,2.7346479892730713,227.9571353522515
2022-06-21,126.4939210939192,2.844033718109131,232.9110675549382
2022-06-22,125.86793980411312,2.770815849304199,232.08959210770263
2022-06-23,128.20009925397153,2.6975979804992676,236.6357921164381
2022-06-24,131.89267660459336,2.603208303451538,245.74058151574718
2022-06-27,131.3182463784533,2.604090690612793,242.10212735298683
2022-06-28,127.22860876000414,2.631437301635742,234.08865100793628
2022-06-29,129.5879408374276,2.5935049057006836,238.83302601570904
2022-06-30,128.1891485615597,2.5229332447052,237.42157461545503
2022-07-01,129.87477698890962,2.5229332447052,239.25187459678455
2022-07-04,130.4190924840841,2.5185225009918213,240.25459818647505
2022-07-05,132.8976922928814,2.4056079387664795,243.29890716323462
2022-07-06,136.47027041316687,2.4170761108398438,250.62507753702812
2022-07-07,140.72309137062348,2.6270265579223633,254.45461558013267
2022-07-08,141.61699653407777,2.6693694591522217,254.16671809111722
2022-07-11,139.578118504749,2.5582191944122314,251.26742921011464
2022-07-12,142.1906531586319,2.6023263931274414,243.81425788773413
2022-07-13,142.03370260305746,2.6111481189727783,243.2501559804441
2022-07-14,144.94872504832347,2.4788260459899902,244.56902026573152
2022-07-15,146.7113427578006,2.4611830711364746,247.28372006964491
2022-07-18,142.67733471202973,2.5352835655212402,243.19072042866355
2022-07-19,145.78444706581286,2.5185225009918213,247.0454893076876
2022-07-20,146.50979924545572,2.579390525817871,247.551531230848
2022-07-21,149.43033522670248,2.7346479892730713,251.1691779445573
2022-07-22,147.66287054362692,2.787576913833618,245.99507291720784
2022-07-25,146.87007775264192,2.708183526992798,245.0494285697996
2022-07-26,145.22183532946292,2.6305549144744873,237.91183765164715
2022-07-27,151.60787679166333,2.667604923248291,256.20692826795676
2022-07-28,150.96108755727528,2.667604923248291,261.46121479682915
2022-07-29,156.17104201076472,2.6887764930725098,265.9989915504775
2022-08-01,154.96798059608227,2.823744773864746,263.0014974191399
2022-08-02,152.7341541356691,2.8704981803894043,258.6381990917289
2022-08-03,160.2258765205106,2.9154880046844482,268.60377596930994
2022-08-04,159.88636976453563,2.8061015605926514,269.6738886955318
2022-08-05,158.2598064490694,2.7143588066101074,266.6042814656357
2022-08-08,158.99380589185785,2.7346479892730713,266.1613771781376
2022-08-09,158.62468611123768,2.7893409729003906,267.33797353702903
2022-08-10,162.6121252873545,2.875791311264038,273.5523628120627
2022-08-11,160.43554040195522,2.9049017429351807,269.085887655272
2022-08-12,163.61977577638754,2.955183982849121,273.24749020946
2022-08-15,165.62433533361218,2.955183982849121,276.3232725956077
2022-08-16,167.0089116501631,2.99929141998291,278.16857491457085
2022-08-17,168.3322086860626,3.0134055614471436,277.19845195926246
2022-08-18,167.78929579633768,3.0495736598968506,275.8459512263071
2022-08-19,166.73416659187387,3.04339861869812,274.458523677602
2022-08-22,163.7818960708537,3.072509527206421,267.85324636760924
2022-08-23,165.0242205206996,3.0222270488739014,269.15822458742696
2022-08-24,164.86513289572395,2.963123321533203,267.7860349571929
2022-08-25,167.2886812221568,3.0178163051605225,270.69787776998055
2022-08-26,160.94668876704236,2.99929141998291,260.19541661092444
2022-08-29,159.26408405087568,2.8290374279022217,258.2640548271811
2022-08-30,155.6465211631148,2.812276840209961,254.13685994868865
2022-08-31,153.8216205840281,2.844033718109131,252.40893119106659
2022-09-01,154.33029751208232,2.8052196502685547,251.02574453649504
2022-09-02,153.55617755426647,2.7522904872894287,248.99290106423177
2022-09-05,154.22097275499254,2.6905407905578613,250.07087323232554
2022-09-06,152.29621905171007,2.6817190647125244,246.26292331462537
2022-09-07,154.5484251200287,2.672898054122925,252.34560894371498
2022-09-08,151.56517369867288,2.7575838565826416,250.29417694392578
2022-09-09,154.16903505425853,2.9331305027008057,255.6280380079088
2022-09-12,159.16161691463276,2.955183982849121,256.224935357106
2022-09-13,148.9620106509892,2.855501651763916,240.74807505975969
2022-09-14,152.6079625612001,2.8378591537475586,244.52908407903124
2022-09-15,149.68919740713318,2.8431520462036133,237.85017361922655
2022-09-16,147.9850339464956,2.8546199798583984,237.12797010504983
2022-09-19,151.18175099976088,2.884612560272217,236.11023955173732
2022-09-20,153.439247259922,2.924309015274048,233.94246838012623
2022-09-21,151.21600625785504,2.8052196502685547,231.9250019481551
2022-09-22,152.39275545824057,2.779637575149536,237.22793660632306
2022-09-23,149.92277453148745,2.667604923248291,233.95767196930137
2022-09-26,152.61296010093247,2.6711337566375732,237.14926021350766
2022-09-27,154.6718881499146,2.7258267402648926,237.73501189246235
2022-09-28,153.15304256752643,2.6534907817840576,243.11635536849462
2022-09-29,143.950515169563,2.672898054122925,236.75332108383373
2022-09-30,137.90206258210674,2.6693694591522217,229.30074880991015
2022-10-03,142.67807901903325,2.664076328277588,237.91195319352482
2022-10-04,145.7478081604222,2.7699339389801025,244.97120788994835
2022-10-05,143.8199543637529,2.7787554264068604,241.54565163719963
2022-10-06,143.9240062466124,2.808748245239258,240.9794918912885
2022-10-07,140.36647434407678,2.889023542404175,231.574468410563
2022-10-10,141.47803589659088,2.822862386703491,227.8992046290805
2022-10-11,140.38708396894071,2.8131587505340576,224.65770267037442
2022-10-12,139.8830813359382,2.872262716293335,225.22597969418712
2022-10-13,144.4685416099328,2.86079478263855,233.5081058162723
2022-10-14,139.18927219309626,2.9904701709747314,226.83278600495032
2022-10-17,143.41884514318917,3.016934394836426,236.02460216787222
2022-10-18,143.1947602033324,3.0610413551330566,234.41257828435482
2022-10-19,143.0503609322568,3.0663342475891113,232.01531968923155
2022-10-20,144.00494237030216,3.0778021812438965,234.0020514083517
2022-10-21,147.71378829035166,3.0786845684051514,239.6131335909813
2022-10-24,148.66609420759414,3.1377882957458496,242.67526372200155
2022-10-25,151.13598405838093,3.180131196975708,245.3647830268692
2022-10-26,147.02118514579524,3.2110061645507812,224.67829388216887
2022-10-27,140.73128598591575,3.219827890396118,217.44162037465867
2022-10-28,153.2489203112309,3.219827890396118,229.00401960335148
2022-10-31,151.08131280758244,3.2374703884124756,225.66272735484745
2022-11-01,149.46230600334457,3.1986560821533203,223.3543134430074
2022-11-02,144.00894816991058,3.244527578353882,215.63781903167364
2022-11-03,138.79454459552107,3.2110061645507812,211.26453747699634
2022-11-04,139.44459735939563,3.300102710723877,219.7555124140472
2022-11-07,137.46244025410124,3.324802875518799,222.10578087053
2022-11-08,136.7987879452994,3.3697919845581055,221.0803898026279
2022-11-09,131.442165530274,3.3733205795288086,215.5304236926895
2022-11-10,144.0131014473991,3.3812599182128906,234.68899352383232
2022-11-11,144.30098542889937,3.390963554382324,234.6341797518653
2022-11-14,141.0456630531471,3.400667190551758,226.32763805664126
2022-11-15,142.8480297015294,3.396256446838379,226.92488281226179
2022-11-16,141.13023834084015,3.3609702587127686,226.49178900300376
2022-11-17,142.45004248523765,3.308042049407959,225.6357553798025
2022-11-18,143.44804306588776,3.268345355987549,225.92966056323348
2022-11-21,140.7568360797486,3.263934850692749,227.3835796262374
2022-11-22,144.0082509821841,3.2948098182678223,232.09730069239595
2022-11-23,143.94293286344237,3.387434959411621,233.02541814847245
2022-11-24,142.48989282367802,3.4138991832733154,230.67312994566237
2022-11-25,139.8071394013823,3.3697919845581055,230.76939111017418
2022-11-28,136.66799223906128,3.308042049407959,226.3086960396031
2022-11-29,134.0620042328119,3.3168632984161377,225.4482555987497
2022-11-30,140.86311751485482,3.4138991832733154,239.8290060440595
2022-12-01,139.764251668641,3.4774136543273926,237.08999092055092
2022-12-02,137.92948587419232,3.3609702587127686,235.07322826096788
2022-12-05,136.62377415156516,3.263934850692749,230.28539126321266
2022-12-06,133.75719744300386,3.263934850692749,226.62550157125315
2022-12-07,132.26510450621117,3.2365880012512207,226.534496075873
2022-12-08,133.3064026647553,3.1933631896972656,228.3781306191595
2022-12-09,132.2647175814418,3.219827890396118,225.5547976655871
2022-12-12,134.91086464909495,3.2268848419189453,232.89675964625258
2022-12-13,135.57439972091743,3.2656991481781006,236.52537368760932
2022-12-14,132.4016437644459,3.299220561981201,234.9094016508825
2022-12-15,125.61064185959458,3.288634777069092,226.35298097413397
2022-12-16,124.19568597622856,3.263934850692749,223.17409775108172
2022-12-19,122.86094079598661,3.3106882572174072,220.45737484225629
2022-12-20,122.45410934910069,3.2859880924224854,221.0779305928736
2022-12-21,125.22329728584737,3.2903990745544434,223.22157658054493
2022-12-22,122.44128520054255,3.3089239597320557,217.86979801577763
2022-12-23,122.1764029590413,3.2462918758392334,218.50270555424504
2022-12-26,121.43798226191575,3.2462918758392334,217.1820993139936
2022-12-27,120.06304653931011,3.2489383220672607,216.13072842379188
2022-12-28,116.41234979196861,3.2903990745544434,213.97574880922548
2022-12-29,119.79875679191991,3.2727560997009277,220.0515808324917
2022-12-30,119.73964879466803,3.3053953647613525,218.31804121486857
2023-01-02,119.19202585842868,3.336270570755005,217.31957522663834
2023-01-03,115.07775210984619,3.3609702587127686,217.75311250457162
2023-01-04,117.70724408611659,3.399785280227661,210.81147480502932
2023-01-05,115.80556955300653,3.431542158126831,203.41570761980893
2023-01-06,121.02670499569786,3.431542158126831,207.4589466896159
2023-01-09,119.9923035982938,3.5029959678649902,206.84266597563965
2023-01-10,119.66393150389194,3.482706308364868,206.92570546001662
2023-01-11,122.12475473412633,3.5144639015197754,213.0683839436315
2023-01-12,121.74481503252082,3.519756555557251,215.00289374570093
2023-01-13,121.90965610516378,3.5532779693603516,213.780603287757
2023-01-16,122.3108187040416,3.607971429824829,214.48408146286238
2023-01-17,123.31907013332238,3.631789207458496,215.37862387796122
2023-01-18,123.07528411265866,3.6291422843933105,212.03117570687937
2023-01-19,123.07805297774394,3.596503496170044,208.45466917557133
2023-01-20,125.02648362556283,3.6256141662597656,215.18751389793033
2023-01-23,127.59728300385905,3.7570533752441406,216.67775296798936
2023-01-24,128.77210744964395,3.727942705154419,216.0121423993478
2023-01-25,128.00371068532695,3.6697208881378174,214.46273157812902
2023-01-26,129.49549854004363,3.80733585357666,220.3637095417307
2023-01-27,131.60014857993247,3.806453227996826,221.0646438296253
2023-01-30,129.2304710462522,3.8373284339904785,216.6666394347376
2023-01-31,130.64572744330326,3.8338003158569336,221.64270088018202
2023-02-01,131.55363921377102,3.9105470180511475,225.84763848796865
2023-02-02,134.54748264985483,3.9652395248413086,233.17507526068766
2023-02-03,139.1919968766615,3.863793134689331,229.91641065190288
2023-02-06,138.14393261018267,3.915839195251465,230.92995217146017
2023-02-07,141.59101498872042,3.943185806274414,241.98174248449504
2023-02-08,139.10498669368644,4.109029293060303,241.25441289031733
2023-02-09,138.32292093315482,4.269579887390137,238.75103842135832
2023-02-10,138.32091860793298,4.250172138214111,237.6927724925281
2023-02-13,141.77458735492291,4.331329345703125,246.60142591811018
2023-02-14,140.4821630421884,4.191950798034668,246.1590099087607
2023-02-15,142.36504349853203,4.084329128265381,244.07085966637715
2023-02-16,141.4595284373172,4.124025821685791,238.54994999942392
2023-02-17,140.73420996327513,4.2131218910217285,235.40057535937922
2023-02-20,140.48804559684868,4.453065872192383,234.98882590979701
2023-02-21,136.76323102629976,4.498937129974365,230.12005212297663
2023-02-22,137.5534377518552,4.348972320556641,229.72181556953365
2023-02-23,138.60731278361254,4.551865577697754,233.71316541689612
2023-02-24,136.2112487438535,4.551865577697754,228.78919429284542
2023-02-27,137.8979617849709,4.551865577697754,230.59410282190765
2023-02-28,136.69145290734014,4.675365924835205,228.68889371745172
2023-03-01,135.17593500014482,4.7776947021484375,226.52431759858882
2023-03-02,134.56832898034463,4.6736016273498535,228.99242506046903
2023-03-03,140.19980310704068,4.728294849395752,234.32434478202686
2023-03-06,142.44334562617496,4.613616466522217,235.18726366675764
2023-03-07,139.56240555500335,4.454830169677734,231.34432701229252
2023-03-08,142.56669743585917,4.274872779846191,233.94603498586548
2023-03-09,140.45666999296736,4.279283046722412,232.70051005538335
2023-03-10,138.04701832745832,4.0252251625061035,228.49865100113766
2023-03-13,138.5828822731255,4.17518949508667,231.23628956949688
2023-03-14,139.99339334166143,4.275754928588867,236.57655033203628
2023-03-15,140.32573237225097,4.097561359405518,240.73548447569738
2023-03-16,144.89807598709012,4.146079063415527,253.9094258503901
2023-03-17,143.68990392262094,3.907900094985962,256.13384225998016
2023-03-20,145.0304500797065,3.9820005893707275,248.02180130872875
2023-03-21,146.21104113479305,4.093150615692139,248.49639182047395
2023-03-22,144.13923605533,4.013758182525635,245.88027964789944
2023-03-23,143.85993232545297,4.0808000564575195,248.5116111216048
2023-03-24,145.5278213138372,3.8373284339904785,251.93504855500942
2023-03-27,144.49723343322512,3.8902571201324463,249.48210149777515
2023-03-28,143.53738920907927,3.8461501598358154,247.7800219388373
2023-03-29,145.93990772127836,3.8937859535217285,251.77740945365622
2023-03-30,147.32730766318855,3.932600498199463,254.85805942676234
2023-03-31,148.7949158267911,3.943185806274414,257.22398021713525
2023-04-03,151.34701070330448,4.004936218261719,258.6726197620628
2023-04-04,149.34933325794282,4.037575721740723,256.0458222831767
2023-04-05,147.01862345182235,4.057864189147949,252.40721454169397
2023-04-06,148.5961884342396,4.056100845336914,260.19947449494794
2023-04-07,148.3677397268184,4.056100845336914,259.799449203274
2023-04-10,146.08562960696418,4.056100845336914,257.9853209924386
2023-04-11,145.56682648554124,4.146079063415527,253.163596025468
2023-04-12,144.29355586117163,4.159311294555664,252.63459101571607
2023-04-13,148.09697536858494,4.181365013122559,256.3589855795217
2023-04-14,147.052398868791,4.181365013122559,251.83365685345052
2023-04-17,147.98062318371194,4.181365013122559,255.7482003858604
2023-04-18,149.92656369015276,4.285458087921143,256.7983008595038
2023-04-19,150.28349628935302,4.251936912536621,255.6992894072664
2023-04-20,149.72134730302514,4.275754928588867,254.16218516621484
2023-04-21,148.00362657073129,4.292515754699707,253.41752241464565
2023-04-24,147.99373425959675,4.250172138214111,249.3938999669008
2023-04-25,145.70618432171887,4.057864189147949,242.29169165774692
2023-04-26,146.77370337478806,4.206065654754639,261.7617021807673
2023-04-27,150.00010490894783,4.260757923126221,268.460752138868
2023-04-28,151.3399531448713,4.181365013122559,270.97454459319124
2023-05-01,151.5500786006669,4.181365013122559,269.9925736775185
2023-05-02,151.18386844743327,4.17695426940918,270.8851646506446
2023-05-03,149.6376773274278,4.185775279998779,268.96758945440524
2023-05-04,147.37775097368285,4.225472450256348,268.4456401184434
2023-05-05,154.93761904042913,4.378965377807617,274.19078383551096
2023-05-08,154.93485601589055,4.592443943023682,272.5306277071322
2023-05-09,153.70436074050667,4.631258964538574,271.6292605644703
2023-05-10,155.75181503020303,4.659487724304199,277.12054738334336
2023-05-11,155.64707318145338,4.564215660095215,274.6826788750059
2023-05-12,155.82407588826936,4.551865577697754,275.47657985077603
2023-05-15,156.22370566027712,4.530694484710693,277.424804410457
2023-05-16,155.92192032690673,4.760051727294922,278.92899733372906
2023-05-17,156.59943609809943,4.7494659423828125,281.77356888331815
2023-05-18,159.1397063485183,4.761815547943115,286.5500858384512
2023-05-19,160.16995766276523,4.728294849395752,288.0612965426553
2023-05-22,158.59522535301585,5.451653480529785,289.35964193388645
