Date,TTWO,ALWN.AT,ELPE.AT,ETE.AT
2022-10-17,121.04473366415368,8.705132484436035,4.340760231018066,3.0169341564178467
2022-10-18,123.18212081191632,8.732550621032715,4.412562847137451,3.0610415935516357
2022-10-19,124.19050306081772,8.711491584777832,4.412562847137451,3.0663342475891113
2022-10-20,126.85221492738492,8.830827713012695,4.464781761169434,3.0778021812438965
2022-10-21,128.38868223176178,8.75361156463623,4.40603494644165,3.0786843299865723
2022-10-24,124.85692641885908,8.739572525024414,4.464781761169434,3.1377880573272705
2022-10-25,126.46533988862575,8.894006729125977,4.464781761169434,3.180131196975708
2022-10-26,124.069986436828,8.837848663330078,4.477836608886719,3.2110061645507812
2022-10-27,121.62183968582758,8.837848663330078,4.490891456604004,3.219827651977539
2022-10-28,124.42057821858452,8.837848663330078,4.490891456604004,3.219827651977539
2022-10-31,119.01553991881428,8.704473495483398,4.510473728179932,3.2374706268310547
2022-11-01,117.64756264143944,8.725532531738281,4.517402648925781,3.1986560821533203
2022-11-02,114.95347845153992,8.851886749267578,4.510474681854248,3.244527578353882
2022-11-03,113.4046917181131,8.908042907714844,4.448117256164551,3.2110061645507812
2022-11-04,111.31704328144042,9.090558052062988,4.524331092834473,3.300102710723877
2022-11-07,109.17722540995783,9.188834190368652,4.572830677032471,3.324802875518799
2022-11-08,93.39595738586922,9.118637084960938,4.642115592956543,3.3697919845581055
2022-11-09,93.33539609448599,8.901026725769043,4.711401462554932,3.3733203411102295
2022-11-10,98.37778567612077,9.020360946655273,4.75990104675293,3.3812599182128906
2022-11-11,100.32156679034233,8.985261917114258,4.746043682098389,3.390963554382324
2022-11-14,96.70281597529674,9.027379989624023,4.766829490661621,3.4006669521331787
2022-11-15,97.9041309966833,8.915063858032227,4.746043682098389,3.3962562084198
2022-11-16,97.32701101810744,8.6834135055542,4.739115238189697,3.3609704971313477
2022-11-17,95.87292475851064,8.739572525024414,4.70447301864624,3.308042049407959
2022-11-18,95.32193376756504,8.93612289428711,4.683687686920166,3.268345355987549
2022-11-21,94.30931872224846,9.125657081604004,4.683687686920166,3.263935089111328
2022-11-22,97.88504453967016,9.125657081604004,4.697545051574707,3.2948098182678223
2022-11-23,100.03796356187149,9.083538055419922,4.773758411407471,3.387434959411621
2022-11-24,99.02812470656772,9.223933219909668,4.808401107788086,3.4138994216918945
2022-11-25,98.6058728549956,9.055459976196289,4.75990104675293,3.3697919845581055
2022-11-28,97.67033691462711,9.125657081604004,4.746043682098389,3.308042049407959
2022-11-29,97.96490861207485,9.2379732131958,4.912328720092773,3.3168630599975586
2022-11-30,102.36816502765578,9.287110328674316,4.898471832275391,3.4138994216918945
2022-12-01,102.05888408157352,9.294130325317383,4.995471477508545,3.4774136543273926
2022-12-02,103.30134068257757,9.195855140686035,4.95389986038208,3.3609704971313477
2022-12-05,101.45876613457949,9.153735160827637,4.988542079925537,3.263935089111328
2022-12-06,96.47587744928524,9.195855140686035,4.995471477508545,3.263935089111328
2022-12-07,95.03284760091492,9.188834190368652,5.210255146026611,3.2365880012512207
2022-12-08,95.86943117917326,9.287110328674316,5.265684127807617,3.1933629512786865
2022-12-09,96.65082041328424,9.329228401184082,5.237969875335693,3.219827651977539
2022-12-12,97.5174676872366,9.308170318603516,5.189469337463379,3.226884603500366
2022-12-13,99.17717920654013,9.336249351501465,5.265684127807617,3.2656989097595215
2022-12-14,98.62935467335046,9.350289344787598,5.196398735046387,3.299220561981201
2022-12-15,95.2198402099475,9.406445503234863,5.168684482574463,3.288634777069092
2022-12-16,94.6942524291535,9.30115032196045,5.272612571716309,3.263935089111328
2022-12-19,93.14092564378916,9.26605224609375,5.196398735046387,3.3106884956359863
2022-12-20,92.42943044287586,9.230952262878418,5.161755561828613,3.2859880924224854
2022-12-21,93.9870758914185,9.230952262878418,5.1271138191223145,3.2903990745544434
2022-12-22,93.56197136273386,9.083538055419922,5.07861328125,3.3089241981506348
2022-12-23,94.14967228961177,9.097576141357422,5.175612449645996,3.2462918758392334
2022-12-26,93.58064205985829,9.097576141357422,5.175612449645996,3.2462918758392334
2022-12-27,93.40030333236655,9.090558052062988,5.196398735046387,3.24893856048584
2022-12-28,93.71857271173576,9.336249351501465,5.203327178955078,3.2903990745544434
2022-12-29,95.34066968543812,9.252010345458984,5.1271138191223145,3.2727560997009277
2022-12-30,97.67601907825701,9.287110328674316,5.258755683898926,3.3053956031799316
2023-01-02,97.22930298290976,9.259031295776367,5.251826763153076,3.336270809173584
2023-01-03,96.56560825407905,9.462604522705078,5.341897964477539,3.3609704971313477
2023-01-04,101.23397008718212,9.343269348144531,5.376540184020996,3.399785041809082
2023-01-05,99.90226870764081,9.441544532775879,5.334968566894531,3.431542158126831
2023-01-06,99.55125893652439,9.441544532775879,5.334968566894531,3.431542158126831
2023-01-09,98.6268878982487,9.455585479736328,5.334968566894531,3.5029959678649902
2023-01-10,98.32124220365222,9.308170318603516,5.348825454711914,3.482706308364868
2023-01-11,98.017062850824,9.315190315246582,5.348825931549072,3.5144639015197754
2023-01-12,96.86976684314823,9.26605224609375,5.320184707641602,3.519756555557251
2023-01-13,96.71057432485941,9.26605224609375,5.334505558013916,3.5532779693603516
2023-01-16,97.02881544352567,9.343269348144531,5.313024044036865,3.607971429824829
2023-01-17,96.52700739280317,9.280091285705566,5.2843828201293945,3.631788969039917
2023-01-18,95.63333344428065,9.26605224609375,5.227099418640137,3.6291425228118896
2023-01-19,94.70401356648108,9.195855140686035,5.0194478034973145,3.596503496170044
2023-01-20,98.38576632434342,9.259031295776367,5.169816017150879,3.6256141662597656
2023-01-23,101.85845250522652,9.294130325317383,5.198457717895508,3.7570533752441406
2023-01-24,102.32389001656338,9.371347427368164,5.119693279266357,3.727942705154419
2023-01-25,101.67019495823297,9.280091285705566,5.234259128570557,3.6697208881378174
2023-01-26,102.44424280491239,9.448564529418945,5.298704147338867,3.80733585357666
2023-01-27,104.89761383303448,9.54684066772461,5.45623254776001,3.8064537048339844
2023-01-30,103.62917531460334,9.799551010131836,5.570798873901367,3.8373284339904785
2023-01-31,104.35276930120654,9.673195838928223,5.542157173156738,3.8338003158569336
2023-02-01,103.35194191336632,9.701273918151855,5.499194145202637,3.9105470180511475
2023-02-02,104.16919966914975,9.75743293762207,5.506355285644531,3.9652395248413086
2023-02-03,100.20975841163636,10.150538444519043,5.534996509552002,3.863793134689331
2023-02-06,97.8235063482498,9.982065200805664,5.570798873901367,3.915839195251465
2023-02-07,106.09681635757443,10.122459411621094,5.484874248504639,3.943185806274414
2023-02-08,102.93829568517867,10.178617477416992,5.556478500366211,4.109029293060303
2023-02-09,103.47321362722778,10.192657470703125,5.58512020111084,4.269579887390137
2023-02-10,103.42298610025409,10.655959129333496,5.534996509552002,4.250172138214111
2023-02-13,104.3107081606804,10.655959129333496,5.799932479858398,4.331329345703125
2023-02-14,104.46003090931299,10.445366859436035,5.799932479858398,4.191950798034668
2023-02-15,108.00394097916706,10.459405899047852,5.943140506744385,4.084329128265381
2023-02-16,105.23995202326205,10.571722984313965,5.893017292022705,4.124025821685791
2023-02-17,105.48712661402624,10.5296049118042,5.914498805999756,4.213122367858887
2023-02-20,105.30261446381155,10.571722984313965,6.064867973327637,4.453065395355225
2023-02-21,104.86191954129026,10.37516975402832,6.043385982513428,4.498937129974365
2023-02-22,104.43100018940959,10.213715553283691,5.993263244628906,4.348971843719482
2023-02-23,104.06566541301663,10.494504928588867,6.157953262329102,4.551865577697754
2023-02-24,103.13220582668691,10.354110717773438,6.021904468536377,4.551865577697754
2023-02-27,104.29420003803716,10.354110717773438,6.021904468536377,4.551865577697754
2023-02-28,103.23992053573602,10.304971694946289,5.98610258102417,4.675366401672363
2023-03-01,102.76715402570335,10.655959129333496,5.943140506744385,4.7776947021484375
2023-03-02,108.05194590116116,10.599802017211914,5.835733890533447,4.6736016273498535
2023-03-03,110.09711029511072,10.445366859436035,5.785611152648926,4.728294849395752
2023-03-06,108.89121117563036,10.26987361907959,5.628082752227783,4.613616466522217
2023-03-07,109.35292341277318,10.220734596252441,5.656724452972412,4.454830169677734
2023-03-08,110.23861343432145,10.297954559326172,5.656724452972412,4.274872779846191
2023-03-09,107.07591395378722,10.185637474060059,5.620922088623047,4.279283046722412
2023-03-10,104.47156524437833,10.340070724487305,5.58512020111084,4.025225639343262
2023-03-13,104.2059953578846,10.122459411621094,5.527836322784424,4.17518949508667
2023-03-14,106.11644037776568,10.592781066894531,5.59227991104126,4.275754451751709
2023-03-15,105.62417746116625,10.389208793640137,5.255741119384766,4.097561359405518
2023-03-16,109.1808878885422,10.227755546569824,5.219939708709717,4.146078586578369
2023-03-17,109.55203609376986,10.403247833251953,5.1554951667785645,3.907900094985962
2023-03-20,108.91616838716436,10.213715553283691,5.370307445526123,3.9820005893707275
2023-03-21,110.63379646253634,10.459405899047852,5.484874248504639,4.093150615692139
2023-03-22,105.39957438608326,10.319012641906738,5.484874248504639,4.013758182525635
2023-03-23,108.07337728324273,10.634900093078613,5.370307445526123,4.0808000564575195
2023-03-24,109.01649439624634,10.248814582824707,5.212778568267822,3.8373284339904785
2023-03-27,108.53404708109474,10.389208793640137,5.205618381500244,3.8902571201324463
2023-03-28,106.92073220469865,10.445366859436035,5.162655830383301,3.8461501598358154
2023-03-29,107.63390944774528,10.5296049118042,5.1554951667785645,3.8937859535217285
2023-03-30,107.51929743588153,10.536623001098633,5.298704147338867,3.932600975036621
2023-03-31,109.40287365629956,10.38218879699707,5.413270473480225,3.943185806274414
2023-04-03,109.86421231592976,10.438346862792969,5.527836322784424,4.004936218261719
2023-04-04,111.47089730835341,10.494504928588867,5.506355285644531,4.037575721740723
2023-04-05,110.38215593972018,10.599802017211914,5.40610933303833,4.057864665985107
2023-04-06,109.14085245132446,10.669998168945312,5.4419121742248535,4.056100845336914
2023-04-07,108.97306156158447,10.669998168945312,5.4419121742248535,4.056100845336914
2023-04-10,110.90774064506377,10.669998168945312,5.4419121742248535,4.056100845336914
2023-04-11,110.76120534175607,10.740198135375977,5.506355285644531,4.146078586578369
2023-04-12,109.6220947390625,10.810392379760742,5.4419121742248535,4.159311771392822
2023-04-13,110.91929246498012,10.691057205200195,5.513515949249268,4.181365013122559
2023-04-14,111.32912470510291,10.691057205200195,5.513515949249268,4.181365013122559
2023-04-17,113.21067347633743,10.691057205200195,5.513515949249268,4.181365013122559
2023-04-18,113.78094221170613,10.866551399230957,5.58512020111084,4.285458564758301
2023-04-19,112.38788547665308,10.831453323364258,5.4777140617370605,4.251936912536621
2023-04-20,114.26032902897987,10.747217178344727,5.427590370178223,4.275754451751709
2023-04-21,113.92838019203191,10.740198135375977,5.298704147338867,4.292515754699707
2023-04-24,116.25439972898084,10.78231430053711,5.219939708709717,4.250172138214111
2023-04-25,114.84244614818863,10.733174324035645,5.19129753112793,4.057864665985107
2023-04-26,110.7630101610107,10.684039115905762,5.19129753112793,4.2060651779174805
2023-04-27,112.19953780494689,10.908670425415039,5.19129753112793,4.260757923126221
2023-04-28,112.66266804653833,10.852511405944824,5.1554951667785645,4.181365013122559
2023-05-01,112.74270753265228,10.852511405944824,5.1554951667785645,4.181365013122559
2023-05-02,110.87365789582554,10.985886573791504,5.176976680755615,4.176954746246338
2023-05-03,110.92632750869598,11.070122718811035,5.119693279266357,4.185775279998779
2023-05-04,108.66455749855959,11.09118366241455,5.105372428894043,4.225472450256348
2023-05-05,112.95547130191608,11.203498840332031,5.169816017150879,4.378965377807617
2023-05-08,114.06995886285586,11.35793399810791,5.0910515785217285,4.59244441986084
2023-05-09,113.31248459333801,11.23157787322998,5.162655830383301,4.631258487701416
2023-05-10,113.7653762992145,11.540446281433105,5.2843828201293945,4.659487724304199
2023-05-11,114.32018178634053,11.329853057861328,5.2772216796875,4.564215660095215
2023-05-12,114.78952218199584,11.112242698669434,5.162655830383301,4.551865577697754
2023-05-15,115.2432487834858,11.168399810791016,5.19129753112793,4.530694484710693
2023-05-16,114.08258756614214,11.23157787322998,5.291543006896973,4.760051727294922
2023-05-17,115.05965201062054,11.02098560333252,5.355986595153809,4.749466419219971
2023-05-18,128.8296211554698,10.985886573791504,5.32734489440918,4.761815547943115
2023-05-19,127.54053419842967,11.175418853759766,5.212778568267822,4.728294849395752
2023-05-22,126.81625467538834,11.428130149841309,5.513515949249268,5.451653480529785
2023-05-23,125.59378120162546,11.428130149841309,5.45623254776001,5.264638900756836
2023-05-24,126.13150878376473,11.393031120300293,5.427590370178223,5.1252593994140625
2023-05-25,127.10420408047867,11.301775932312012,5.45623254776001,5.239938259124756
2023-05-26,129.59189652573968,11.301775932312012,5.499194145202637,5.400489330291748
2023-05-29,129.60857192238473,11.463227272033691,5.7140069007873535,5.3899030685424805
2023-05-30,129.14107535323637,11.23859691619873,5.685365200042725,5.284045219421387
2023-05-31,128.3230358109322,11.217536926269531,5.721167087554932,5.116438388824463
2023-06-01,128.64664690396785,11.056085586547852,5.599440574645996,5.040573596954346
2023-06-02,127.79734137369542,11.23157787322998,5.58512020111084,5.116438388824463
2023-06-05,127.79218680993654,11.23157787322998,5.58512020111084,5.116438388824463
2023-06-06,126.66405718835449,11.745440483093262,5.7140069007873535,5.328153133392334
2023-06-07,123.62069021165371,11.745440483093262,5.699686050415039,5.391667366027832
2023-06-08,124.32475435092783,11.745440483093262,5.742649078369141,5.372260570526123
2023-06-09,124.30076204220313,11.804166793823242,5.7498087882995605,5.266402721405029
2023-06-12,126.50039625167847,11.928962707519531,5.764129638671875,5.231116771697998
2023-06-13,126.79564155090884,12.031734466552734,5.785611152648926,5.271695613861084
2023-06-14,126.63415472368797,12.17121410369873,5.814253330230713,5.336974620819092
2023-06-15,126.53269345645913,12.068440437316895,5.785611152648926,5.298160076141357
2023-06-16,126.65873069792633,12.362075805664062,5.878696441650391,5.179953098297119
2023-06-19,126.70309790144347,12.067920684814453,5.914498805999756,5.16936731338501
2023-06-20,127.26667261915281,12.067920684814453,5.893017292022705,5.0899739265441895
2023-06-21,128.62203537623282,12.105631828308105,6.014743804931641,5.116438388824463
2023-06-22,128.4314360115568,11.9924955368042,5.9646220207214355,5.065274238586426
2023-06-23,129.4381339514257,11.95478343963623,5.993263244628906,4.978823661804199
2023-06-26,131.58000837333566,11.720969200134277,5.885857105255127,4.91178035736084
2023-06-27,134.12792081041152,11.75868034362793,5.878696441650391,4.992938041687012
2023-06-28,133.22717973124782,11.75868034362793,5.939694881439209,5.0970306396484375
2023-06-29,133.26507178078464,11.95478343963623,5.970193862915039,5.336974620819092
2023-06-30,135.40633629159856,12.052834510803223,5.970193862915039,5.252288341522217
2023-07-03,135.43886335157003,12.226311683654785,5.909195899963379,5.3969597816467285
2023-07-04,135.3694240151326,12.15088939666748,5.909195899963379,5.345795631408691
